Date,Value,Index,Rate,Value,Index Value,Settle,Under $100_000,0%,Settle
1998-01-02,288.0,102.1,3.85,160.525,51.97,984.7,41.0,21.0,151.5
1998-01-05,284.4,102.1,3.85,160.525,51.97,986.9,41.0,21.0,147.5
1998-01-06,282.8,102.1,3.85,160.525,51.97,971.0,41.0,21.0,146.25
1998-01-07,281.6,102.1,3.85,160.525,51.97,974.0,41.0,21.0,144.5
1998-01-08,281.65,102.1,3.85,160.525,51.97,961.2,41.0,21.0,145.5
1998-01-09,278.7,102.1,3.85,160.525,51.97,929.5,41.0,21.0,143.75
1998-01-12,278.9,102.1,3.85,160.525,51.97,945.5,41.0,21.0,140.75
1998-01-13,279.5,102.1,3.85,160.525,51.97,959.5,41.0,21.0,144.25
1998-01-14,282.5,102.1,3.85,160.525,51.97,963.3,41.0,21.0,143.25
1998-01-15,282.5,102.1,3.85,160.525,51.97,955.1,41.0,21.0,142.25
1998-01-16,290.0,102.1,3.85,160.525,51.97,968.4,41.0,21.0,142.0
1998-01-19,287.25,102.1,3.85,160.525,51.97,968.4,41.0,21.0,145.25
1998-01-20,288.4,102.1,3.85,160.525,51.97,985.2,41.0,21.0,143.75
1998-01-21,291.0,102.1,3.85,160.525,51.97,975.4,41.0,21.0,142.5
1998-01-22,293.8,102.1,3.85,160.525,51.97,966.3,41.0,21.0,139.75
1998-01-23,291.0,102.1,3.85,160.525,51.97,964.4,41.0,21.0,139.0
1998-01-26,302.75,102.1,3.85,160.525,51.97,963.6,41.0,21.0,141.5
1998-01-27,298.9,102.1,3.85,160.525,51.97,973.7,41.0,21.0,145.5
1998-01-28,300.0,102.1,3.85,160.525,51.97,982.1,41.0,21.0,146.25
1998-01-29,302.5,102.1,3.85,160.525,51.97,987.1,41.0,21.0,150.0
1998-01-30,304.85,102.1,3.85,160.525,51.97,987.8,41.0,21.0,146.0
1998-01-31,304.85,106.6,3.85,160.525,51.97,987.8,41.0,19.0,146.0
1998-02-02,301.5,106.6,3.85,160.525,51.97,1004.0,41.0,19.0,144.5
1998-02-03,298.35,106.6,3.85,160.525,51.97,1010.7,41.0,19.0,142.0
1998-02-04,298.15,106.6,3.85,160.525,51.97,1009.7,41.0,19.0,140.25
1998-02-05,298.5,106.6,3.85,160.525,51.97,1009.5,41.0,19.0,141.75
1998-02-06,299.1,106.6,3.85,160.525,51.97,1018.6,41.0,19.0,143.5
1998-02-09,300.6,106.6,3.85,160.525,51.97,1015.0,41.0,19.0,141.75
1998-02-10,299.5,106.6,3.85,160.525,51.97,1024.2,41.0,19.0,140.75
1998-02-11,298.45,106.6,3.85,160.525,51.97,1023.7,41.0,19.0,141.75
1998-02-12,299.45,106.6,3.85,160.525,51.97,1026.7,41.0,19.0,139.5
1998-02-13,299.15,106.6,3.85,160.525,51.97,1022.3,41.0,19.0,141.5
1998-02-16,298.2,106.6,3.85,160.525,51.97,1022.3,41.0,19.0,139.0
1998-02-17,299.3,106.6,3.85,160.525,51.97,1027.5,41.0,19.0,137.25
1998-02-18,298.15,106.6,3.85,160.525,51.97,1035.2,41.0,19.0,138.75
1998-02-19,298.0,106.6,3.85,160.525,51.97,1030.7,41.0,19.0,141.75
1998-02-20,296.7,106.6,3.85,160.525,51.97,1037.5,41.0,19.0,140.25
1998-02-23,292.7,106.6,3.85,160.525,51.97,1041.3,41.0,19.0,136.0
1998-02-24,291.4,106.6,3.85,160.525,51.97,1033.7,41.0,19.0,134.25
1998-02-25,292.25,106.6,3.85,160.525,51.97,1045.6,41.0,19.0,135.0
1998-02-26,293.0,106.6,3.85,160.525,51.97,1052.1,41.0,19.0,134.0
1998-02-27,297.4,106.6,3.85,160.525,51.97,1050.5,41.0,19.0,133.75
1998-02-28,297.4,110.4,3.85,160.525,51.97,1050.5,41.0,13.0,133.75
1998-03-02,298.35,110.4,3.85,160.525,51.97,1050.1,41.0,13.0,134.0
1998-03-03,297.0,110.4,3.85,160.525,51.97,1055.6,41.0,13.0,133.5
1998-03-04,296.75,110.4,3.85,160.525,51.97,1047.9,41.0,13.0,133.5
1998-03-05,293.7,110.4,3.85,160.525,51.97,1038.7,41.0,13.0,133.0
1998-03-06,294.9,110.4,3.85,160.525,51.97,1057.2,41.0,13.0,130.5
1998-03-09,293.85,110.4,3.85,160.525,51.97,1054.0,41.0,13.0,125.75
1998-03-10,294.4,110.4,3.85,160.525,51.97,1065.0,41.0,13.0,124.5
1998-03-11,294.1,110.4,3.85,160.525,51.97,1068.6,41.0,13.0,125.5
1998-03-12,293.85,110.4,3.85,160.525,51.97,1072.5,41.0,13.0,124.25
1998-03-13,294.55,110.4,3.85,160.525,51.97,1069.4,41.0,13.0,126.75
1998-03-16,294.2,110.4,3.85,160.525,51.97,1080.0,41.0,13.0,122.75
1998-03-17,293.8,110.4,3.85,160.525,51.97,1082.4,41.0,13.0,117.5
1998-03-18,290.4,110.4,3.85,160.525,51.97,1085.8,41.0,13.0,123.25
1998-03-19,291.5,110.4,3.85,160.525,51.97,1089.7,41.0,13.0,126.75
1998-03-20,292.4,110.4,3.85,160.525,51.97,1111.2,41.0,13.0,126.0
1998-03-23,293.0,110.4,3.85,160.525,51.97,1108.3,41.0,13.0,141.0
1998-03-24,300.3,110.4,3.85,160.525,51.97,1117.1,41.0,13.0,137.75
1998-03-25,299.25,110.4,3.85,160.525,51.97,1113.7,41.0,13.0,139.0
1998-03-26,299.6,110.4,3.85,160.525,51.97,1110.8,41.0,13.0,144.75
1998-03-27,301.95,110.4,3.85,160.525,51.97,1107.5,41.0,13.0,144.0
1998-03-30,301.85,110.4,3.85,160.525,51.97,1105.7,41.0,13.0,139.25
1998-03-31,301.0,106.5,3.85,160.525,51.97,1110.5,41.0,15.0,135.25
1998-04-01,301.0,106.5,3.85,160.525,51.97,1118.2,41.0,15.0,133.75
1998-04-02,300.3,106.5,3.85,160.525,51.97,1131.0,41.0,15.0,134.5
1998-04-03,306.0,106.5,3.85,160.525,51.97,1134.7,41.0,15.0,136.25
1998-04-06,310.6,106.5,3.85,160.525,51.97,1127.0,41.0,15.0,132.5
1998-04-07,309.2,106.5,3.85,160.525,51.97,1119.0,41.0,15.0,130.5
1998-04-08,308.8,106.5,3.85,160.525,51.97,1111.8,41.0,15.0,131.25
1998-04-09,307.65,106.5,3.85,160.525,51.97,1119.5,41.0,15.0,136.75
1998-04-10,307.65,106.5,3.85,160.525,51.97,1119.5,41.0,15.0,136.75
1998-04-13,307.65,106.5,3.85,160.525,51.97,1117.2,41.0,15.0,136.75
1998-04-14,309.5,106.5,3.85,160.525,51.97,1125.1,41.0,15.0,134.0
1998-04-15,307.2,106.5,3.85,160.525,51.97,1128.3,41.0,15.0,136.0
1998-04-16,306.3,106.5,3.85,160.525,51.97,1115.5,41.0,15.0,139.5
1998-04-17,308.45,106.5,3.85,160.525,51.97,1130.6,41.0,15.0,139.5
1998-04-20,307.45,106.5,3.85,160.525,51.97,1129.0,41.0,15.0,137.5
1998-04-21,307.5,106.5,3.85,160.525,51.97,1135.4,41.0,15.0,139.5
1998-04-22,312.8,106.5,3.85,160.525,51.97,1136.4,41.0,15.0,137.5
1998-04-23,312.75,106.5,3.85,160.525,51.97,1126.5,41.0,15.0,135.5
1998-04-24,313.15,106.5,3.85,160.525,51.97,1112.8,41.0,15.0,134.5
1998-04-27,309.65,106.5,3.85,160.525,51.97,1093.5,41.0,15.0,135.25
1998-04-28,308.45,106.5,3.85,160.525,51.97,1091.0,41.0,15.0,136.0
1998-04-29,308.25,106.5,3.85,160.525,51.97,1096.8,41.0,15.0,137.25
1998-04-30,310.7,108.7,3.85,160.525,51.97,1119.2,41.0,15.0,135.0
1998-05-01,306.9,108.7,3.85,160.525,51.97,1129.6,41.0,15.0,140.75
1998-05-04,306.9,108.7,3.85,160.525,51.97,1127.9,41.0,15.0,140.75
1998-05-05,303.8,108.7,3.85,160.525,51.97,1119.9,41.0,15.0,137.25
1998-05-06,301.0,108.7,3.85,160.525,51.97,1106.8,41.0,15.0,136.25
1998-05-07,298.1,108.7,3.85,160.525,51.97,1098.3,41.0,15.0,137.5
1998-05-08,300.4,108.7,3.85,160.525,51.97,1115.5,41.0,15.0,134.75
1998-05-11,298.9,108.7,3.85,160.525,51.97,1112.3,41.0,15.0,135.0
1998-05-12,299.35,108.7,3.85,160.525,51.97,1122.1,41.0,15.0,134.75
1998-05-13,299.1,108.7,3.85,160.525,51.97,1124.0,41.0,15.0,135.0
1998-05-14,296.15,108.7,3.85,160.525,51.97,1119.4,41.0,15.0,135.0
1998-05-15,300.9,108.7,3.85,160.525,51.97,1112.4,41.0,15.0,134.25
1998-05-18,300.3,108.7,3.85,160.525,51.97,1108.3,41.0,15.0,130.5
1998-05-19,299.7,108.7,3.85,160.525,51.97,1115.4,41.0,15.0,131.5
1998-05-20,299.6,108.7,3.85,160.525,51.97,1124.1,41.0,15.0,130.25
1998-05-21,300.6,108.7,3.85,160.525,51.97,1118.2,41.0,15.0,125.25
1998-05-22,299.8,108.7,3.85,160.525,51.97,1114.0,41.0,15.0,126.25
1998-05-25,299.8,108.7,3.85,160.525,51.97,1114.0,41.0,15.0,126.25
1998-05-26,297.95,108.7,3.85,160.525,51.97,1094.0,41.0,15.0,123.0
1998-05-27,292.75,108.7,3.85,160.525,51.97,1096.5,41.0,15.0,125.75
1998-05-28,294.0,108.7,3.85,160.525,51.97,1100.7,41.0,15.0,125.5
1998-05-29,293.6,108.7,3.85,160.525,51.97,1090.8,41.0,15.0,123.75
1998-05-31,293.6,106.5,3.85,160.525,51.97,1090.8,41.0,16.0,123.75
1998-06-01,288.75,106.5,3.85,160.525,51.97,1095.2,41.0,16.0,124.5
1998-06-02,291.45,106.5,3.85,160.525,51.97,1095.7,41.0,16.0,124.75
1998-06-03,292.4,106.5,3.85,160.525,51.97,1078.3,41.0,16.0,121.75
1998-06-04,292.8,106.5,3.85,160.525,51.97,1097.7,41.0,16.0,125.75
1998-06-05,290.7,106.5,3.85,160.525,51.97,1117.4,41.0,16.0,126.25
1998-06-08,291.7,106.5,3.85,160.525,51.97,1117.0,41.0,16.0,124.0
1998-06-09,297.6,106.5,3.85,160.525,51.97,1119.5,41.0,16.0,122.5
1998-06-10,293.0,106.5,3.85,160.525,51.97,1113.1,41.0,16.0,121.25
1998-06-11,290.3,106.5,3.85,160.525,51.97,1091.9,41.0,16.0,120.5
1998-06-12,288.15,106.5,3.85,160.525,51.97,1100.4,41.0,16.0,123.5
1998-06-15,285.85,106.5,3.85,160.525,51.97,1073.7,41.0,16.0,118.75
1998-06-16,287.0,106.5,3.85,160.525,51.97,1088.0,41.0,16.0,120.5
1998-06-17,290.9,106.5,3.85,160.525,51.97,1110.4,41.0,16.0,120.5
1998-06-18,292.45,106.5,3.85,160.525,51.97,1106.5,41.0,16.0,118.75
1998-06-19,297.75,106.5,3.85,160.525,51.97,1112.3,41.0,16.0,120.25
1998-06-22,295.15,106.5,3.85,160.525,51.97,1116.7,41.0,16.0,124.25
1998-06-23,294.45,106.5,3.85,160.525,51.97,1129.9,41.0,16.0,125.5
1998-06-24,293.85,106.5,3.85,160.525,51.97,1145.6,41.0,16.0,127.0
1998-06-25,293.15,106.5,3.85,160.525,51.97,1143.5,41.0,16.0,123.0
1998-06-26,293.65,106.5,3.85,160.525,51.97,1147.6,41.0,16.0,122.5
1998-06-29,293.65,106.5,3.85,160.525,51.97,1151.5,41.0,16.0,121.25
1998-06-30,296.3,105.6,3.85,160.525,51.97,1143.0,41.0,15.0,123.0
1998-07-01,296.8,105.6,3.85,160.525,51.97,1156.4,41.0,15.0,121.0
1998-07-02,294.05,105.6,3.85,160.525,51.97,1158.0,41.0,15.0,122.0
1998-07-03,294.6,105.6,3.85,160.525,51.97,1158.0,41.0,15.0,120.25
1998-07-06,293.25,105.6,3.85,160.525,51.97,1169.4,41.0,15.0,119.25
1998-07-07,293.75,105.6,3.85,160.525,51.97,1167.3,41.0,15.0,117.0
1998-07-08,292.0,105.6,3.85,160.525,51.97,1174.9,41.0,15.0,118.75
1998-07-09,291.8,105.6,3.85,160.525,51.97,1167.5,41.0,15.0,118.0
1998-07-10,290.6,105.6,3.85,160.525,51.97,1172.4,41.0,15.0,116.25
1998-07-13,291.5,105.6,3.85,160.525,51.97,1173.7,41.0,15.0,119.25
1998-07-14,293.35,105.6,3.85,160.525,51.97,1185.8,41.0,15.0,121.75
1998-07-15,293.15,105.6,3.85,160.525,51.97,1183.4,41.0,15.0,123.5
1998-07-16,294.95,105.6,3.85,160.525,51.97,1191.2,41.0,15.0,121.0
1998-07-17,293.8,105.6,3.85,160.525,51.97,1193.8,41.0,15.0,120.5
1998-07-20,294.85,105.6,3.85,160.525,51.97,1193.6,41.0,15.0,118.25
1998-07-21,294.9,105.6,3.85,160.525,51.97,1172.8,41.0,15.0,116.5
1998-07-22,293.95,105.6,3.85,160.525,51.97,1171.8,41.0,15.0,115.0
1998-07-23,293.3,105.6,3.85,160.525,51.97,1147.5,41.0,15.0,115.5
1998-07-24,294.6,105.6,3.85,160.525,51.97,1147.4,41.0,15.0,114.5
1998-07-27,290.65,105.6,3.85,160.525,51.97,1153.2,41.0,15.0,116.5
1998-07-28,290.6,105.6,3.85,160.525,51.97,1135.5,41.0,15.0,117.75
1998-07-29,290.75,105.6,3.85,160.525,51.97,1129.3,41.0,15.0,115.5
1998-07-30,290.0,105.6,3.85,160.525,51.97,1146.1,41.0,15.0,115.25
1998-07-31,288.85,105.2,3.85,160.525,51.97,1123.0,41.0,10.0,114.75
1998-08-03,286.15,105.2,3.85,160.525,51.97,1117.6,41.0,10.0,112.5
1998-08-04,286.1,105.2,3.85,160.525,51.97,1074.0,41.0,10.0,112.75
1998-08-05,287.9,105.2,3.85,160.525,51.97,1088.5,41.0,10.0,113.75
1998-08-06,287.8,105.2,3.85,160.525,51.97,1092.5,41.0,10.0,111.25
1998-08-07,285.7,105.2,3.85,160.525,51.97,1094.7,41.0,10.0,112.0
1998-08-10,285.6,105.2,3.85,160.525,51.97,1088.5,41.0,10.0,109.25
1998-08-11,284.8,105.2,3.85,160.525,51.97,1071.0,41.0,10.0,104.25
1998-08-12,285.05,105.2,3.85,160.525,51.97,1090.5,41.0,10.0,104.75
1998-08-13,283.4,105.2,3.85,160.525,51.97,1075.8,41.0,10.0,112.75
1998-08-14,284.4,105.2,3.85,160.525,51.97,1062.3,41.0,10.0,112.5
1998-08-17,284.15,105.2,3.85,160.525,51.97,1084.5,41.0,10.0,111.0
1998-08-18,284.25,105.2,3.85,160.525,51.97,1106.1,41.0,10.0,110.0
1998-08-19,285.5,105.2,3.85,160.525,51.97,1102.7,41.0,10.0,108.5
1998-08-20,285.3,105.2,3.85,160.525,51.97,1094.5,41.0,10.0,109.75
1998-08-21,283.5,105.2,3.85,160.525,51.97,1086.8,41.0,10.0,109.0
1998-08-24,284.5,105.2,3.85,160.525,51.97,1093.2,41.0,10.0,109.0
1998-08-25,283.05,105.2,3.85,160.525,51.97,1095.5,41.0,10.0,109.75
1998-08-26,283.15,105.2,3.85,160.525,51.97,1087.8,41.0,10.0,108.75
1998-08-27,278.5,105.2,3.85,160.525,51.97,1036.0,41.0,10.0,107.5
1998-08-28,273.4,105.2,3.85,160.525,51.97,1031.0,41.0,10.0,108.0
1998-08-31,273.4,104.4,3.85,160.525,51.97,954.0,41.0,11.0,108.0
1998-09-01,279.0,104.4,3.85,160.525,51.97,999.5,41.0,11.0,111.75
1998-09-02,280.15,104.4,3.85,160.525,51.97,990.8,41.0,11.0,112.25
1998-09-03,279.15,104.4,3.85,160.525,51.97,985.5,41.0,11.0,118.25
1998-09-04,285.0,104.4,3.85,160.525,51.97,976.0,41.0,11.0,119.75
1998-09-07,288.25,104.4,3.85,160.525,51.97,976.0,41.0,11.0,119.0
1998-09-08,285.4,104.4,3.85,160.525,51.97,1027.5,41.0,11.0,118.25
1998-09-09,283.45,104.4,3.85,160.525,51.97,1003.0,41.0,11.0,119.0
1998-09-10,290.5,104.4,3.85,160.525,51.97,969.4,41.0,11.0,124.25
1998-09-11,293.35,104.4,3.85,160.525,51.97,1013.2,41.0,11.0,127.75
1998-09-14,290.2,104.4,3.85,160.525,51.97,1030.2,41.0,11.0,126.0
1998-09-15,290.65,104.4,3.85,160.525,51.97,1036.2,41.0,11.0,125.0
1998-09-16,288.25,104.4,3.85,160.525,51.97,1047.7,41.0,11.0,124.5
1998-09-17,290.5,104.4,3.85,160.525,51.97,1019.5,41.0,11.0,126.25
1998-09-18,290.1,104.4,3.85,160.525,51.97,1031.0,41.0,11.0,130.0
1998-09-21,292.95,104.4,3.85,160.525,51.97,1030.5,41.0,11.0,132.25
1998-09-22,288.9,104.4,3.85,160.525,51.97,1039.5,41.0,11.0,130.0
1998-09-23,288.9,104.4,3.85,160.525,51.97,1077.7,41.0,11.0,131.0
1998-09-24,292.7,104.4,3.85,160.525,51.97,1053.8,41.0,11.0,131.75
1998-09-25,298.1,104.4,3.85,160.525,51.97,1051.0,41.0,11.0,132.25
1998-09-28,292.25,104.4,3.85,160.525,51.97,1063.2,41.0,11.0,129.0
1998-09-29,296.0,104.4,3.85,160.525,51.97,1057.5,41.0,11.0,129.5
1998-09-30,293.85,100.9,3.85,160.525,51.97,1026.0,41.0,12.0,130.0
1998-10-01,297.6,100.9,3.85,160.525,51.97,994.8,41.0,12.0,128.25
1998-10-02,300.8,100.9,3.85,160.525,51.97,1013.0,41.0,12.0,126.75
1998-10-05,298.75,100.9,3.85,160.525,51.97,994.5,41.0,12.0,125.5
1998-10-06,294.65,100.9,3.85,160.525,51.97,994.3,41.0,12.0,126.75
1998-10-07,298.0,100.9,3.85,160.525,51.97,979.0,41.0,12.0,126.75
1998-10-08,300.25,100.9,3.85,160.525,51.97,969.3,41.0,12.0,121.5
1998-10-09,298.7,100.9,3.85,160.525,51.97,991.5,41.0,12.0,117.75
1998-10-12,296.45,100.9,3.85,160.525,51.97,1005.2,41.0,12.0,119.75
1998-10-13,295.55,100.9,3.85,160.525,51.97,1003.0,41.0,12.0,122.25
1998-10-14,295.3,100.9,3.85,160.525,51.97,1010.8,41.0,12.0,120.25
1998-10-15,298.15,100.9,3.85,160.525,51.97,1064.0,41.0,12.0,119.0
1998-10-16,297.95,100.9,3.85,160.525,51.97,1066.2,41.0,12.0,120.5
1998-10-19,298.55,100.9,3.85,160.525,51.97,1069.5,41.0,12.0,118.25
1998-10-20,295.4,100.9,3.85,160.525,51.97,1074.0,41.0,12.0,115.25
1998-10-21,295.25,100.9,3.85,160.525,51.97,1072.8,41.0,12.0,122.0
1998-10-22,292.9,100.9,3.85,160.525,51.97,1086.7,41.0,12.0,118.5
1998-10-23,292.25,100.9,3.85,160.525,51.97,1074.1,41.0,12.0,119.5
1998-10-26,291.45,100.9,3.85,160.525,51.97,1080.5,41.0,12.0,121.5
1998-10-27,293.0,100.9,3.85,160.525,51.97,1074.5,41.0,12.0,121.5
1998-10-28,293.15,100.9,3.85,160.525,51.97,1071.0,41.0,12.0,118.5
1998-10-29,294.0,100.9,3.85,160.525,51.97,1096.5,41.0,12.0,117.75
1998-10-30,292.3,100.9,3.85,160.525,51.97,1105.2,41.0,12.0,116.25
1998-10-31,292.3,97.4,3.85,160.525,51.97,1105.2,41.0,11.0,116.25
1998-11-02,292.7,97.4,3.85,160.525,51.97,1121.2,41.0,11.0,119.25
1998-11-03,288.6,97.4,3.85,160.525,51.97,1114.0,41.0,11.0,117.25
1998-11-04,289.4,97.4,3.85,160.525,51.97,1124.6,41.0,11.0,117.75
1998-11-05,290.6,97.4,3.85,160.525,51.97,1140.7,41.0,11.0,117.0
1998-11-06,293.3,97.4,3.85,160.525,51.97,1148.0,41.0,11.0,114.75
1998-11-09,292.05,97.4,3.85,160.525,51.97,1136.5,41.0,11.0,113.0
1998-11-10,292.25,97.4,3.85,160.525,51.97,1129.0,41.0,11.0,110.75
1998-11-11,293.5,97.4,3.85,160.525,51.97,1126.2,41.0,11.0,112.5
1998-11-12,294.45,97.4,3.85,160.525,51.97,1123.8,41.0,11.0,115.0
1998-11-13,297.1,97.4,3.85,160.525,51.97,1133.3,41.0,11.0,118.25
1998-11-16,294.85,97.4,3.85,160.525,51.97,1142.3,41.0,11.0,112.5
1998-11-17,293.8,97.4,3.85,160.525,51.97,1143.5,41.0,11.0,110.0
1998-11-18,296.5,97.4,3.85,160.525,51.97,1150.0,41.0,11.0,107.0
1998-11-19,296.35,97.4,3.85,160.525,51.97,1158.7,41.0,11.0,108.75
1998-11-20,295.6,97.4,3.85,160.525,51.97,1167.5,41.0,11.0,107.5
1998-11-23,295.5,97.4,3.85,160.525,51.97,1194.1,41.0,11.0,108.0
1998-11-24,296.45,97.4,3.85,160.525,51.97,1186.8,41.0,11.0,106.25
1998-11-25,296.3,97.4,3.85,160.525,51.97,1186.1,41.0,11.0,105.25
1998-11-26,296.4,97.4,3.85,160.525,51.97,1186.1,41.0,11.0,102.5
1998-11-27,296.15,97.4,3.85,160.525,51.97,1194.2,41.0,11.0,103.75
1998-11-30,294.7,102.7,3.85,160.525,51.97,1162.5,41.0,15.0,98.5
1998-12-01,293.3,102.7,3.85,160.525,51.97,1174.2,41.0,15.0,96.0
1998-12-02,294.15,102.7,3.85,160.525,51.97,1172.3,41.0,15.0,96.75
1998-12-03,292.85,102.7,3.85,160.525,51.97,1153.0,41.0,15.0,99.75
1998-12-04,292.3,102.7,3.85,160.525,51.97,1180.2,41.0,15.0,97.0
1998-12-07,295.55,102.7,3.85,160.525,51.97,1187.5,41.0,15.0,97.5
1998-12-08,294.4,102.7,3.85,160.525,51.97,1181.5,41.0,15.0,99.25
1998-12-09,294.2,102.7,3.85,160.525,51.97,1184.5,41.0,15.0,95.5
1998-12-10,293.95,102.7,3.85,160.525,51.97,1166.4,41.0,15.0,94.0
1998-12-11,290.8,102.7,3.85,160.525,51.97,1163.4,41.0,15.0,98.0
1998-12-14,291.4,102.7,3.85,160.525,51.97,1136.5,41.0,15.0,100.25
1998-12-15,292.55,102.7,3.85,160.525,51.97,1162.8,41.0,15.0,102.0
1998-12-16,294.1,102.7,3.85,160.525,51.97,1162.7,41.0,15.0,107.0
1998-12-17,293.3,102.7,3.85,160.525,51.97,1180.1,41.0,15.0,103.75
1998-12-18,291.6,102.7,3.85,160.525,51.97,1197.2,41.0,15.0,97.75
1998-12-21,289.65,102.7,3.85,160.525,51.97,1214.6,41.0,15.0,96.0
1998-12-22,287.25,102.7,3.85,160.525,51.97,1216.0,41.0,15.0,97.25
1998-12-23,285.8,102.7,3.85,160.525,51.97,1242.6,41.0,15.0,98.75
1998-12-24,285.8,102.7,3.85,160.525,51.97,1239.5,41.0,15.0,97.5
1998-12-25,285.8,102.7,3.85,160.525,51.97,1239.5,41.0,15.0,97.5
1998-12-28,285.8,102.7,3.85,160.525,51.97,1233.5,41.0,15.0,97.5
1998-12-29,286.95,102.7,3.85,160.525,51.97,1254.6,41.0,15.0,98.5
1998-12-30,287.8,102.7,3.85,160.525,51.97,1242.1,41.0,15.0,98.75
1998-12-31,287.8,100.5,3.85,163.008,51.97,1245.5,41.0,13.0,98.0
1999-01-01,287.8,100.5,3.85,163.008,51.97,1245.5,41.0,13.0,98.0
1999-01-04,287.15,100.5,3.85,163.008,51.97,1240.9,41.0,13.0,101.25
1999-01-05,287.15,100.5,3.85,163.008,51.97,1253.2,41.0,13.0,100.25
1999-01-06,287.65,100.5,3.85,163.008,51.97,1280.2,41.0,13.0,100.75
1999-01-07,289.95,100.5,3.85,163.008,51.97,1277.8,41.0,13.0,105.25
1999-01-08,290.9,100.5,3.85,163.008,51.97,1287.0,41.0,13.0,107.25
1999-01-11,291.15,100.5,3.85,163.008,51.97,1274.0,41.0,13.0,113.0
1999-01-12,289.8,100.5,3.85,163.008,51.97,1251.1,41.0,13.0,107.75
1999-01-13,285.45,100.5,3.85,163.008,51.97,1239.0,41.0,13.0,103.0
1999-01-14,285.65,100.5,3.85,163.008,51.97,1219.0,41.0,13.0,100.0
1999-01-15,285.95,100.5,3.85,163.008,51.97,1248.6,41.0,13.0,98.5
1999-01-18,286.75,100.5,3.85,163.008,51.97,1248.6,41.0,13.0,97.5
1999-01-19,286.5,100.5,3.85,163.008,51.97,1257.0,41.0,13.0,100.75
1999-01-20,286.0,100.5,3.85,163.008,51.97,1268.2,41.0,13.0,97.5
1999-01-21,287.75,100.5,3.85,163.008,51.97,1233.0,41.0,13.0,98.25
1999-01-22,287.0,100.5,3.85,163.008,51.97,1232.0,41.0,13.0,98.5
1999-01-25,287.7,100.5,3.85,163.008,51.97,1243.5,41.0,13.0,97.25
1999-01-26,287.1,100.5,3.85,163.008,51.97,1265.5,41.0,13.0,97.5
1999-01-27,283.8,100.5,3.85,163.008,51.97,1249.0,41.0,13.0,99.0
1999-01-28,283.55,100.5,3.85,163.008,51.97,1265.7,41.0,13.0,98.25
1999-01-29,285.4,100.5,3.85,163.008,51.97,1281.5,41.0,13.0,100.5
1999-01-31,285.4,103.9,3.85,163.008,51.97,1281.5,41.0,9.0,100.5
1999-02-01,286.9,103.9,3.85,163.008,51.97,1274.3,41.0,9.0,99.5
1999-02-02,288.55,103.9,3.85,163.008,51.97,1265.3,41.0,9.0,97.75
1999-02-03,286.85,103.9,3.85,163.008,51.97,1278.5,41.0,9.0,99.75
1999-02-04,287.25,103.9,3.85,163.008,51.97,1259.3,41.0,9.0,97.0
1999-02-05,289.4,103.9,3.85,163.008,51.97,1243.5,41.0,9.0,94.5
1999-02-08,288.85,103.9,3.85,163.008,51.97,1247.2,41.0,9.0,93.5
1999-02-09,287.0,103.9,3.85,163.008,51.97,1219.0,41.0,9.0,92.5
1999-02-10,288.2,103.9,3.85,163.008,51.97,1225.4,41.0,9.0,94.0
1999-02-11,287.3,103.9,3.85,163.008,51.97,1262.5,41.0,9.0,94.0
1999-02-12,289.15,103.9,3.85,163.008,51.97,1238.3,41.0,9.0,95.25
1999-02-15,289.2,103.9,3.85,163.008,51.97,1238.3,41.0,9.0,95.0
1999-02-16,285.3,103.9,3.85,163.008,51.97,1242.2,41.0,9.0,92.25
1999-02-17,285.75,103.9,3.85,163.008,51.97,1229.3,41.0,9.0,95.0
1999-02-18,285.7,103.9,3.85,163.008,51.97,1238.4,41.0,9.0,93.5
1999-02-19,286.35,103.9,3.85,163.008,51.97,1243.5,41.0,9.0,96.0
1999-02-22,287.2,103.9,3.85,163.008,51.97,1274.5,41.0,9.0,95.5
1999-02-23,286.7,103.9,3.85,163.008,51.97,1275.5,41.0,9.0,99.25
1999-02-24,287.4,103.9,3.85,163.008,51.97,1253.3,41.0,9.0,99.0
1999-02-25,286.45,103.9,3.85,163.008,51.97,1241.5,41.0,9.0,101.5
1999-02-26,287.05,103.9,3.85,163.008,51.97,1235.5,41.0,9.0,100.25
1999-02-28,287.05,108.1,3.85,163.008,51.97,1235.5,41.0,12.0,100.25
1999-03-01,286.7,108.1,3.85,163.008,51.97,1239.0,41.0,12.0,97.5
1999-03-02,288.25,108.1,3.85,163.008,51.97,1229.5,41.0,12.0,97.75
1999-03-03,285.95,108.1,3.85,163.008,51.97,1234.0,41.0,12.0,100.75
1999-03-04,287.7,108.1,3.85,163.008,51.97,1249.7,41.0,12.0,105.0
1999-03-05,287.9,108.1,3.85,163.008,51.97,1278.5,41.0,12.0,104.5
1999-03-08,289.5,108.1,3.85,163.008,51.97,1283.3,41.0,12.0,108.25
1999-03-09,292.95,108.1,3.85,163.008,51.97,1279.8,41.0,12.0,108.25
1999-03-10,291.8,108.1,3.85,163.008,51.97,1289.0,41.0,12.0,110.0
1999-03-11,294.0,108.1,3.85,163.008,51.97,1304.5,41.0,12.0,113.5
1999-03-12,292.5,108.1,3.85,163.008,51.97,1291.3,41.0,12.0,114.0
1999-03-15,289.7,108.1,3.85,163.008,51.97,1306.5,41.0,12.0,113.75
